OriginCode,DestinCode,WeekDay,HourDeparture,ModelAircraft,Duration
EGAA,EGSS,5,15,A319,49
EGSX,EGAA,5,17,A319,53
EGAA,EGGD,5,18,A319,51
EGGD,EGAA,5,20,A319,49
EGAA,EGGW,6,6,A319,48
EGAA,EGSS,6,15,A319,53
EGAA,EGGD,6,18,A319,47
EGGD,EGAA,6,20,A319,50
EGAA,EGBB,7,6,A319,50
EGBB,EGAA,7,8,A319,36
EGAA,EGKK,7,9,A319,60
EGKK,EGAA,7,11,A319,55
EGAA,EGGW,1,13,A319,53
EGGW,EGAA,1,15,A319,56
EGAA,LFPG,1,17,A319,84
LFPG,EGAA,1,19,A319,87
EGAA,EGSS,2,5,A319,48
EGSS,EGAA,2,6,A319,55
EGAA,EGKK,2,8,A319,60
EGKK,EGAA,2,10,A319,62
EGAA,EGPH,2,19,A319,41
EGPH,EGAA,2,21,A319,27
EGAA,EGGW,4,6,A319,45
EGAA,EHAM,4,15,A319,65
EHAM,EGAA,4,17,A319,94
EGAA,EGGD,4,19,A319,41
EGGD,EGAA,4,21,A319,47
EGAA,EGKK,5,5,A319,57
EGKK,EGAA,5,7,A319,68
EGAA,EGBB,5,17,A319,40
EGBB,EGAA,5,18,A319,44
EGAA,EGKK,6,5,A319,60
EGKK,EGAA,6,7,A319,64
EGAA,EGPH,6,9,A319,33
EGPH,EGAA,6,10,A319,29
EGAA,EGPH,6,19,A319,36
EGPH,EGAA,6,20,A319,29
EGAA,EGGP,1,13,A319,31
EGGP,EGAA,1,14,A319,34
EGAA,EGKK,2,5,A319,66
EGKK,EGAA,2,7,A319,57
EGAA,EGPH,2,9,A319,32
EGPH,EGAA,2,10,A319,30
EGAA,EGPH,2,19,A319,36
EGPH,EGAA,2,20,A319,28
EGBB,EGAA,3,7,A319,49
EGAA,EGCC,4,6,A319,36
EGCC,EGAA,4,7,A319,39
EGAA,EGKK,5,5,A319,62
LIPZ,EGKK,5,10,A319,114
EDDM,EGKK,5,16,A319,91
EGKK,LSZH,6,6,A319,71
LSZH,EGKK,6,8,A319,92
EGKK,EGPD,1,6,A319,70
EGPD,EGKK,1,8,A319,70
EGKK,EGNS,2,13,A319,48
EGNS,EGKK,2,15,A319,58
EGKK,EHAM,1,16,A320,46
EHAM,EGKK,1,17,A320,61
EGGP,EHAM,4,19,A320,54
EHAM,EGGP,4,20,A320,60
EGGP,EGAA,7,5,A320,29
EGAA,EGGP,7,7,A320,31
EGGP,EGAA,1,16,A320,32
EGAA,EGGP,1,17,A320,32
EGGP,EHAM,2,18,A320,54
EHAM,EGGP,2,19,A320,64
LFPG,EGGP,7,8,A320,66
EGGP,EGAA,1,16,A320,33
EGAA,EGGP,1,17,A320,31
EGGP,EGAA,2,5,A320,35
EGAA,EGGP,2,7,A320,27
EGGP,EGAA,2,15,A320,35
EGAA,EGGP,2,16,A320,33
EGGP,EGAA,7,5,A320,34
EGAA,EGGP,7,7,A320,29
EGGP,EHAM,2,18,A320,50
EHAM,EGGP,2,19,A320,65
EGGP,EHAM,6,17,A320,58
EHAM,EGGP,6,19,A320,65
EGGP,EGAA,7,6,A320,31
EGAA,EGGP,7,7,A320,32
EGGP,EGAA,1,16,A320,34
EGAA,EGGP,1,17,A320,32
LSGG,EGKK,3,15,A320,75
EGKK,EHAM,6,9,A320,44
EHAM,EGKK,6,11,A320,43
EHAM,EGKK,4,7,A320,41
LSGG,LFPO,3,19,A320,52
LIPZ,LFPO,6,18,A320,87
LIRP,LFPO,7,7,A320,80
LFPO,LIMB,7,9,A320,56
LFPO,LIMB,1,9,A320,57
EGKK,EDDH,4,6,A319,71
EDDH,EGKK,4,8,A319,85
LSZH,EGKK,2,19,A319,78
EGKK,EDLE,5,5,A319,47
EDLD,EGKK,5,7,A319,51
EGAA,EGKK,5,18,A319,59
EGNS,EGKK,6,15,A319,50
EGPF,EGKK,7,14,A319,70
EGKK,EHAM,3,18,A319,43
EHAM,EGKK,3,19,A319,57
EGKK,EGPH,7,17,A319,60
EGPH,EGKK,7,19,A319,63
EGKK,EDDH,1,7,A319,72
EDDH,EGKK,1,9,A319,76
EGKK,LSZH,1,11,A319,74
EGKK,EHAM,4,7,A319,71
EHAM,EGKK,4,9,A319,56
EGKK,EGPD,5,6,A319,62
EGPD,EGKK,5,8,A319,70
EGKK,EGPD,6,6,A319,85
EGPD,EGKK,6,8,A319,93
LIMC,EHAM,2,5,A319,92
LIMC,EGKK,2,5,A319,87
LIMC,LFPG,3,13,A320,65
LIMC,LFPG,6,4,A320,63
LFPG,LIMC,6,6,A320,58
LIMN,LFPG,1,14,A320,56
LIMC,LFPG,2,4,A320,64
LIMC,LFPG,3,13,A320,64
LFMN,LEBL,7,13,A320,54
EGGD,LSGG,1,10,A319,82
EGAA,EGGD,1,17,A319,45
EGGD,EKCH,2,12,A319,96
EKCH,EGGD,2,15,A319,100
EGGD,EKCH,6,12,A319,96
EKCH,EGGD,6,15,A319,103
LFBD,EGGD,1,8,A319,76
LFPG,EGGD,2,17,A319,55
EGKK,EGNS,3,14,A319,44
EGNS,EGKK,3,15,A319,50
,EGKK,4,20,A319,52
EGKK,EDDH,6,6,A319,65
EDDH,EGKK,6,8,A319,80
EGKK,EGNS,7,11,A319,48
EGNS,EGKK,7,13,A319,56
EGKK,EGPD,1,18,A319,63
EGPD,EGKK,1,20,A319,78
EDDL,EGKK,3,16,A319,67
EGKK,EGPF,3,18,A319,65
EGNS,EGKK,5,15,A319,57
EDLD,EGKK,2,7,A319,52
EGAA,EGKK,2,18,A319,54
EGKK,EHAM,3,19,A319,48
EHAM,EGKK,3,21,A319,51
EGKK,EGPD,4,17,A319,74
EGPD,EGKK,4,19,A319,70
EGKK,EGPF,6,18,A319,65
EGPF,EGKK,6,20,A319,69
EGKK,LSZH,7,6,A319,72
LSZH,EGKK,7,8,A319,71
EGKK,EDDH,7,10,A319,64
EDDH,EGKK,7,12,A319,73
EGKK,EGPH,1,17,A319,60
EGPH,EGKK,1,19,A319,68
EGKK,EGPF,2,17,A319,62
EGPF,EGKK,2,19,A319,63
EGKK,EHAM,2,18,A319,47
EHAM,EGKK,2,22,A319,46
LIMC,EGKK,3,14,A319,84
LIPZ,EGKK,4,19,A319,99
EGKK,LFBD,5,10,A319,71
EDDK,EGKK,6,8,A319,55
EGKK,EGPH,1,17,A319,59
EGPH,EGKK,1,19,A319,63
EGPF,EGGD,3,7,A319,50
EGGW,EHAM,3,15,A319,49
EHAM,EGGW,3,17,A319,49
EGGW,EGAA,3,18,A319,52
EGGW,LFPG,4,5,A319,51
LFPG,EGGW,4,6,A319,47
EGGW,EHAM,5,18,A319,48
EGKK,EKCH,4,16,A319,85
EKCH,EGKK,4,18,A319,89
EGKK,EGPD,5,17,A319,80
EGPD,EGKK,5,20,A319,95
EDDL,EGKK,6,7,A319,60
EGKK,EGAA,6,16,A319,63
EGAA,EGKK,6,18,A319,57
EGPH,EGKK,1,19,A319,69
EDLN,EGKK,4,7,A319,59
EGKK,EGAA,4,16,A319,59
EGAA,EGKK,4,18,A319,57
EGGW,EHAM,1,18,A319,42
EHAM,EGGW,1,20,A319,39
EGGW,EGPF,2,6,A319,56
EGPF,LFPG,2,7,A319,87
EGPF,EGGW,2,12,A319,51
EGGW,LFPG,2,15,A319,57
LFPG,EGGW,2,20,A319,44
LFPG,EGPH,3,20,A319,75
EGPH,EGAA,4,6,A319,31
EGAA,EGPH,4,7,A319,34
EGPH,LFPG,4,14,A319,90
LFPG,EGPH,4,16,A319,78
EGPH,EGSS,4,18,A319,60
EGSS,EGPH,4,20,A319,47
EGPH,EGGW,5,6,A319,56
EGPH,EGAA,5,15,A319,28
EGAA,EGPH,5,16,A319,36
EGPH,EGGW,5,17,A319,59
EGGW,EGPH,5,19,A319,51
EGPH,EGSS,6,5,A319,63
EGSS,EGPH,6,7,A319,46
EGPH,EGSS,6,8,A319,63
EGSS,EGPH,6,10,A319,46
EGPH,EGGW,6,12,A319,61
EGGW,EGPH,6,14,A319,52
EGPH,EGSS,6,16,A319,65
EGSS,EHAM,6,18,A319,39
EHAM,EGPH,6,19,A319,64
EGPH,LFPG,7,12,A319,107
LFPG,EGPH,7,14,A319,76
EGPH,EGSS,1,19,A319,55
EGSS,EGPH,1,20,A319,57
EGPH,EDDH,2,12,A319,91
EDDH,EGPH,2,14,A319,95
EGKK,EKCH,3,6,A319,91
EKCH,EGKK,3,8,A319,86
LIMC,EGKK,3,19,A319,85
EGKK,EDDK,4,6,A319,51
EGKK,EGPF,5,6,A319,66
EGPF,EGKK,5,13,A319,70
EGKK,EHAM,5,16,A319,50
EHAM,EGKK,5,17,A319,54
LIMN,LFPG,6,22,A319,62
LIMC,EGKK,6,10,A319,93
EGKK,EGPH,7,17,A319,56
EGPH,EGKK,7,19,A319,68
EGKK,LIRP,1,5,A319,103
LSZH,EGKK,1,20,A319,74
EGSS,EGPF,2,12,A319,52
EGPF,EGSS,2,14,A319,57
EGSS,EGPH,2,15,A319,47
EGPH,EHAM,2,17,A319,84
EHAM,EGSS,2,19,A319,39
EGKK,LFBD,1,8,A319,67
LFBD,EGKK,1,9,A319,91
LSZH,EGKK,1,14,A319,70
EGKK,EKCH,2,6,A319,89
EKCH,EGKK,2,11,A319,88
EGKK,EKCH,2,13,A319,88
EKCH,EGKK,2,16,A319,93
LIMN,EGKK,2,21,A319,82
EGKK,LFBD,3,11,A319,69
EGKK,,4,18,A319,47
EDDK,EGKK,4,20,A319,60
EGKK,,5,18,A319,47
EGKK,LIPZ,6,17,A319,104
EGKK,LFBD,2,10,A319,73
LFBD,EGKK,2,12,A319,87
EGKK,EKCH,6,19,A319,81
EKCH,EGKK,7,5,A319,92
EGKK,EGAA,2,19,A319,64
EGAA,EGPH,3,16,A319,36
EGPH,EGAA,3,17,A319,26
EGAA,EGKK,4,12,A319,57
EGKK,EGAA,4,20,A319,66
EGAA,EGSS,5,5,A319,49
EGSS,EGAA,5,6,A319,59
EGAA,EGKK,5,8,A319,56
EGKK,EGAA,5,10,A319,63
EGAA,LFPG,5,12,A319,86
LFPG,EGAA,5,14,A319,91
EGAA,EGKK,5,17,A319,60
LIMC,EHAM,1,17,A319,89
LIMC,LFPG,4,18,A319,64
LIMC,LFPG,5,17,A319,65
LIMC,LFPG,7,16,A319,69
EGKK,LFBZ,3,17,A320,77
EGKK,EDDH,6,17,A320,66
EGKK,EHAM,1,15,A320,46
EGKK,EGPH,4,19,A320,58
EGPH,EGKK,4,20,A320,83
EGGW,EDDH,1,13,A320,69
EDDH,EGGW,1,15,A320,69
EDDH,EGGW,2,15,A320,63
EGGW,EHAM,2,18,A320,44
EHAM,EGGW,2,20,A320,38
EGGW,EHAM,6,17,A320,44
EHAM,EGGW,6,20,A320,39
EGGW,EDDH,1,13,A320,64
EDDH,EGGW,1,15,A320,70
EGGW,EDDH,1,13,A320,68
EDDH,EGGW,1,16,A320,72
EGGW,EHAM,2,18,A320,45
EHAM,EGGW,2,19,A320,46
EGGW,EGAA,3,14,A320,58
EGAA,EGGW,3,16,A320,42
EGGW,EGAA,1,13,A320,51
EGAA,EGGW,1,15,A320,49
EGKK,EGPH,2,5,A320,53
EGPH,EGKK,2,7,A320,67
EGKK,EHAM,2,9,A320,53
EHAM,EGKK,2,11,A320,48
EGKK,EHAM,4,18,A320,39
EHAM,EGKK,4,19,A320,48
EGTG,EGNT,6,5,A320,42
EGGD,EHAM,6,14,A320,58
EHAM,EGGD,6,16,A320,66
EKCH,EGGD,1,15,A320,100
EGPH,EGGW,6,19,A319,58
EKCH,EGKK,1,8,A319,93
,EGKK,1,13,A319,66
ELLX,EGKK,3,15,A319,53
EGKK,EDLE,5,14,A319,55
EDLD,EGKK,5,16,A319,52
EGKK,EGPH,5,18,A319,58
EGPH,EGKK,5,20,A319,67
EGPH,EGKK,6,7,A319,69
EHAM,EGKK,6,11,A319,51
EGKK,EHAM,1,10,A319,43
EHAM,EGKK,1,12,A319,53
EGKK,LFBD,2,10,A319,65
LFBD,EGKK,2,12,A319,81
EGKK,LFBD,5,11,A319,64
EGKK,LFBD,6,10,A319,66
EGKK,EGPF,7,13,A319,68
EGPF,EGKK,7,15,A319,59
EGKK,LFBD,1,11,A319,68
LFBD,EGKK,1,13,A319,70
EGGW,EGAA,2,6,A319,48
EGAA,EGGW,2,7,A319,50
EGGW,EHAM,2,18,A319,37
EHAM,EGGW,2,20,A319,41
EGGW,EHAM,4,18,A319,40
EHAM,EGGW,4,19,A319,54
EGGW,EHAM,5,5,A319,39
EHAM,EGGW,5,6,A319,57
EGGW,EHAM,5,8,A319,45
EHAM,EGGW,5,10,A319,51
EGGW,EDDH,5,13,A319,68
EDDH,EGGW,5,15,A319,73
LSGG,EGGW,5,19,A319,84
EGGW,EGPF,6,7,A319,48
EGPF,LFPG,6,8,A319,81
LFPG,EGPF,6,11,A319,84
EGPF,EGGW,6,13,A319,46
EDLA,EGGW,6,18,A319,64
EGGW,LFBD,7,11,A319,80
LFBD,EGGW,7,14,A319,69
EGGW,EHAM,1,6,A319,49
EHAM,EGGW,1,8,A319,46
EGGW,EHAM,1,15,A319,44
EHAM,EGGW,1,17,A319,41
EGGW,EGPF,1,18,A319,50
EGPF,EGGW,1,20,A319,52
EGGW,EGPF,2,6,A319,52
EGPF,LFPG,2,7,A319,88
LFPG,EGPF,2,10,A319,80
EGPF,EGGW,2,12,A319,57
EGGD,EHAM,1,11,A319,62
EHAM,EGGD,1,14,A319,54
EGGD,LFPG,1,15,A319,62
LFPG,EGGD,1,17,A319,57
LFPG,EGGD,3,17,A319,51
EGGD,EGPE,4,11,A319,58
LFPG,EGGD,4,17,A319,53
EGGD,LFPG,5,15,A319,60
EGGW,EGPD,6,18,A319,53
EGPD,EGGW,6,20,A319,68
EGGW,EHAM,1,6,A319,46
EHAM,EGGW,1,8,A319,52
EGGW,EHAM,1,15,A319,50
EHAM,EGGW,1,17,A319,44
EGGW,EGPD,2,18,A319,68
EGPD,EGGW,2,19,A319,58
EGGD,EGPF,6,6,A319,54
EGPF,EGGD,6,8,A319,54
EGGW,EHAM,6,15,A319,54
EHAM,EGGW,6,17,A319,48
EGGW,EGAA,6,18,A319,53
EGAA,EGGW,6,20,A319,51
EDLW,EGGW,7,7,A319,56
EGGW,EHAM,7,15,A319,43
EHAM,EGGW,7,17,A319,44
EGGW,EGPF,1,10,A319,55
EGPF,EGGW,1,12,A319,50
EGGW,LFPG,1,18,A319,62
LFPG,EGGW,1,20,A319,50
EGKK,EKCH,4,19,A319,87
EKCH,EGKK,5,4,A319,94
LIPZ,EGKK,5,10,A319,109
EGKK,LFBD,7,11,A319,62
EGKK,EKCH,3,7,A319,94
EKCH,EGKK,3,9,A319,109
EGKK,EKCH,3,13,A319,83
EKCH,EGKK,3,15,A319,106
EGKK,LFBD,4,10,A319,75
LFPG,LFBZ,3,5,A319,60
LFBZ,LFPG,3,6,A319,66
LIPZ,LFPG,6,19,A319,74
LFBZ,LFPG,3,7,A319,72
LIMC,LFPG,4,15,A319,66
LIMC,LFPG,4,19,A319,65
LIPZ,LFPG,1,7,A319,74
EHAM,EGGW,2,17,A319,40
EGGW,EGAA,2,18,A319,58
EGAA,EGGW,2,20,A319,44
EGGW,EDDH,5,13,A319,65
EDDH,EGGW,5,15,A319,72
EGGW,EGAA,6,6,A319,52
EDLW,EGGW,6,18,A319,62
EDLW,EGGW,7,7,A319,59
EGGW,EHAM,7,15,A319,61
LIMC,LFPG,4,19,A319,69
LIPZ,LFPG,5,11,A319,89
LIPH,LFPG,6,19,A319,84
LFBZ,LFPG,1,13,A319,67
EGGW,LSGG,1,6,A319,76
EGGW,EGPF,1,11,A319,67
EGPF,EGGW,1,12,A319,49
EDLW,EGGW,1,16,A319,57
EGGW,LFPG,1,18,A319,57
LFPG,EGGW,1,20,A319,47
EGGW,EGAA,2,14,A319,54
EGAA,EGGW,2,16,A319,48
EGAA,EGKK,3,8,A319,69
EGKK,EGAA,3,10,A319,70
LFPG,EGAA,3,15,A319,81
EGAA,EGKK,3,17,A319,71
EGAA,EGCC,4,7,A319,35
EGCC,EGAA,4,8,A319,33
EGAA,EGBB,4,17,A319,40
EGBB,EGAA,4,18,A319,45
EGAA,EGKK,5,5,A319,60
EGKK,EGAA,5,7,A319,58
EGBB,EGAA,5,19,A319,46
EGAA,EGCC,6,6,A319,46
EGCC,EGAA,6,7,A319,37
EGAA,EGGP,6,15,A319,31
EGGP,EGAA,6,17,A319,32
EGAA,EGGP,7,6,A319,30
EGGP,EGAA,7,7,A319,29
EGAA,EGGW,1,14,A319,55
EGGW,EGAA,1,16,A319,51
EGAA,LFPG,1,18,A319,85
LFPG,EGAA,1,20,A319,78
EGAA,EGKK,2,5,A319,58
EGKK,EGAA,2,7,A319,69
EGAA,EGPH,2,9,A319,32
EGPH,EGAA,2,10,A319,25
EGAA,EGPH,2,20,A319,33
EGPH,EGAA,2,21,A319,26
EGAA,EGGW,3,6,A319,47
EGAA,EHAM,3,15,A319,94
EHAM,EGAA,3,18,A319,76
EGAA,EGGD,3,20,A319,43
EGGD,EGAA,3,22,A319,52
EGAA,EGGW,4,6,A319,47
EGAA,EHAM,4,15,A319,71
EHAM,EGAA,4,17,A319,86
EGAA,EGGD,4,20,A319,44
EGAA,LFPG,5,12,A319,81
LFPG,EGAA,5,15,A319,85
EGAA,EGKK,5,17,A319,68
EGKK,EGAA,5,19,A319,61
EGAA,EGCC,6,6,A319,39
EGAA,EGGP,6,15,A319,31
EGGP,EGAA,6,17,A319,35
EGAA,EGGP,1,13,A319,31
EGGP,EGAA,1,14,A319,33
EGAA,EGCC,2,6,A319,44
EGCC,EGAA,2,7,A319,38
EGAA,EGGP,2,15,A319,35
EGGP,EGAA,2,17,A319,37
EGAA,EGKK,3,13,A319,56
EGKK,EGAA,3,20,A319,63
EGBB,EGAA,4,7,A319,48
EGAA,EGPH,4,15,A319,36
EGPH,EGAA,4,17,A319,27
EGAA,EGCC,5,6,A319,38
EGCC,EGAA,5,7,A319,36
EGAA,EGGP,5,15,A319,31
EGGP,EGAA,5,17,A319,35
EGAA,EGGW,6,5,A319,48
EGAA,EGSS,6,15,A319,50
EGSS,EGAA,6,16,A319,56
EGAA,EGGD,6,18,A319,47
EGAA,EGGP,7,6,A319,30
EGGP,EGAA,7,7,A319,33
EGAA,EGGW,1,13,A319,50
EGGW,EGAA,1,15,A319,50
EGAA,LFPG,1,17,A319,76
LFPG,EGAA,1,19,A319,82
EGAA,EHAM,3,15,A319,77
EHAM,EGAA,3,17,A319,79
EGAA,EGGD,3,19,A319,48
EGGD,EGAA,3,21,A319,49
EGAA,EGGW,4,6,A319,76
EGAA,EHAM,4,16,A319,73
EHAM,EGAA,4,18,A319,85
EGAA,EGGD,4,20,A319,50
EGGD,EGAA,4,22,A319,49
EGAA,EGCC,5,6,A319,34
EGCC,EGAA,5,7,A319,41
EGAA,EGGP,5,15,A319,30
EGGP,EGAA,5,17,A319,40
EGAA,EGKK,6,12,A319,61
EGKK,EGAA,6,21,A319,57
EGAA,EGGP,7,6,A319,30
EGGP,EGAA,7,7,A319,34
EGGW,EGAA,1,15,A319,51
EGAA,LFPG,1,17,A319,93
LFPG,EGAA,1,19,A319,79
EGAA,EGGW,2,6,A319,55
EGAA,EGGD,2,15,A319,48
EGGD,EGAA,2,17,A319,48
EGAA,EGGD,2,18,A319,55
EGGD,EGAA,2,20,A319,47
EGMC,EHAM,2,6,A319,47
EHAM,EGMC,2,8,A319,40
EGGW,LIMC,3,18,A319,85
LIMC,EGGW,3,20,A319,92
EGGW,EDDH,4,13,A319,62
EDDH,EGGW,4,15,A319,81
EGGW,LFBD,7,6,A319,83
LFBD,EGGW,7,8,A319,69
EGGW,EHAM,1,18,A319,44
EHAM,EGGW,1,20,A319,39
EGMC,EGPH,2,12,A319,61
EGPH,EGMC,2,14,A319,61
EGMC,EGDG,3,6,A319,50
EGMC,EHAM,6,6,A319,42
EHAM,EGMC,6,7,A319,39
EGDG,EGMC,7,14,A319,50
EGMC,EHAM,2,6,A319,38
EHAM,EGMC,2,8,A319,48
EGMC,EGPH,4,12,A319,74
EGPH,EGMC,4,14,A319,56
EGGW,EHAM,7,5,A319,48
EHAM,EGGW,7,6,A319,42
EGGW,EGPH,7,8,A319,54
LSGG,EGGW,7,18,A319,78
EGGW,EGPH,1,18,A319,52
EGPH,EGGW,1,20,A319,53
EGGW,EDLW,2,6,A319,48
EDLW,EGGW,2,8,A319,58
EGGW,EHAM,2,15,A319,55
EHAM,EGGW,2,17,A319,43
EGGW,EGAA,2,18,A319,47
EGAA,EGGW,2,20,A319,46
EGGW,LFPG,3,5,A319,50
LFPG,EGGW,3,6,A319,49
EGNT,EGGD,4,6,A319,50
EGAA,EGNT,5,7,A319,34
EGNT,EGAA,5,15,A319,41
EGNT,EGAA,6,6,A319,35
EGAA,EGNT,6,7,A319,34
EGNT,EGGD,6,15,A319,47
EGGD,EGNT,6,17,A319,44
EGNT,EGGD,6,18,A319,45
EGGD,EGNT,6,20,A319,48
EGMC,EGAA,2,6,A319,62
EGAA,EGMC,2,7,A319,72
EGMC,EHAM,2,15,A319,46
EHAM,EGMC,2,16,A319,43
EGJJ,EGMC,2,19,A319,39
EGCC,EHAM,3,6,A320,52
EHAM,EGCC,3,8,A320,60
EGCC,EKCH,3,10,A320,87
EKCH,EGCC,3,12,A320,98
EGCC,EHAM,5,6,A320,54
EHAM,EGCC,5,8,A320,53
EKCH,EGCC,5,12,A320,108
EHAM,EGCC,6,19,A320,52
EGCC,EKCH,1,12,A320,83
EKCH,EGCC,1,14,A320,99
EGKK,EHAM,2,13,A320,45
EHAM,EGKK,2,15,A320,46
EGKK,EHAM,6,5,A320,50
EHAM,EGKK,6,6,A320,52
EHAM,EGKK,2,7,A320,61
LFPO,LIMB,3,8,A320,60
LFQQ,LFBD,2,15,A320,65
LFPO,LSGG,7,6,A320,45
LSGG,LFPO,7,8,A320,50
LFPO,LIRP,1,17,A320,73
EGPH,EGSS,1,16,A320,50
EGSS,EGPH,1,18,A320,53
EGPH,EGAA,1,19,A320,29
EGAA,EGPH,1,20,A320,33
EGKK,EGPH,2,7,A320,63
EGPH,EHAM,2,9,A320,80
EGPH,EGSS,3,5,A320,58
EGSS,EGPH,3,7,A320,52
EGPH,EGSS,3,9,A320,58
EGSS,EGPH,3,11,A320,53
EGPH,EGKK,6,5,A320,72
EGKK,EGPH,6,7,A320,54
EGPH,EHAM,6,9,A320,81
EGPH,EGKK,7,5,A320,65
EGKK,EGPF,5,19,A320,63
EGPF,EGKK,5,21,A320,66
EGKK,EGPH,6,20,A320,56
EGPH,EGKK,6,22,A320,64
EGKK,EGPH,4,17,A320,59
EGPH,EGKK,4,19,A320,66
EGPH,EGKK,5,15,A320,63
EGKK,EHAM,6,18,A320,46
EHAM,EGKK,6,20,A320,46
EGAA,EGPF,1,13,A319,26
EGPF,EHAM,1,14,A319,71
EHAM,EGAA,1,16,A319,74
EGAA,EGGW,1,18,A319,46
EGGW,EGAA,1,19,A319,52
EGAA,EGCC,2,6,A319,42
EGCC,EGAA,2,7,A319,35
EGAA,EGGP,2,15,A319,31
EGGP,EGAA,2,17,A319,38
EGAA,EGSS,3,5,A319,56
EDLW,EGGW,3,18,A319,58
EGGW,LSZH,4,12,A319,68
LSZH,EGGW,4,14,A319,79
EGGW,EGPH,5,17,A319,48
EGPH,EGGW,5,19,A319,57
EGGW,EHAM,6,15,A319,47
EHAM,EGGW,6,17,A319,48
EGGW,EGAA,6,18,A319,47
EGAA,EGGW,6,20,A319,51
EGGW,LFPG,1,14,A319,60
LFPG,EGGW,1,16,A319,48
EGGW,EHAM,2,5,A319,47
EHAM,EGGW,2,6,A319,42
EGGW,EHAM,2,8,A319,42
EHAM,EGGW,2,10,A319,55
LFBD,EGGW,2,14,A319,73
EGGW,EHAM,3,19,A319,68
EGGW,EGPH,4,18,A319,53
EGPH,EGGW,4,19,A319,49
EGGW,EGPD,5,18,A319,64
EGPD,EGGW,5,20,A319,64
LIMC,EGGW,6,20,A319,94
EGGW,EHAM,7,5,A319,51
EHAM,EGGW,7,6,A319,44
EGGW,EGPH,7,8,A319,51
EGGW,LFBD,1,12,A319,73
LFBD,EGGW,1,14,A319,75
EGGW,EDDH,2,13,A319,69
EDDH,EGGW,2,15,A319,72
EGGW,EGPH,2,17,A319,61
EGPH,EGGW,2,19,A319,46
EDLW,EGGW,3,18,A319,74
EGGW,EGAA,4,14,A319,60
EGAA,EGGW,4,16,A319,47
EGGW,EHAM,5,18,A319,42
EHAM,EGGW,5,20,A319,44
EGMC,EGPH,6,12,A319,61
EGMC,EGAA,7,6,A319,63
EGAA,EGMC,7,7,A319,56
EGMC,EHAM,1,12,A319,39
EHAM,EGMC,1,13,A319,47
EGMC,EHAM,1,15,A319,50
EHAM,EGMC,1,16,A319,39
EGMC,EGAA,1,18,A319,57
EGAA,EGMC,1,19,A319,58
EGPH,EGMC,2,14,A319,60
EGMC,EHAM,5,6,A319,35
EHAM,EGMC,5,8,A319,50
EGMC,EGPH,6,13,A319,64
EGPH,EGMC,6,15,A319,60
EGJJ,EGNT,7,14,A319,64
EGNT,EGAA,1,12,A319,37
EGAA,EGNT,1,14,A319,36
EGNT,EGGD,1,16,A319,48
EGNT,EGGD,1,19,A319,41
EGGD,EGNT,1,20,A319,49
EGNT,EGGD,2,6,A319,45
EGNT,EGAA,2,14,A319,38
EGAA,EGNT,2,16,A319,36
EGNT,EHAM,2,17,A319,54
EHAM,EGNT,2,19,A319,62
EGKK,LSZH,4,6,A320,69
EGKK,EDDH,6,17,A320,64
EDDH,EGKK,6,19,A320,72
EGKK,EGPH,3,17,A320,62
EGPH,EGKK,3,19,A320,63
EGKK,EGPF,4,13,A320,63
EGPF,EGSS,4,15,A320,53
EGSS,EGPF,4,17,A320,55
EGPF,EGGW,4,18,A320,45
EGGW,EGPF,4,20,A320,55
EGPF,EGKK,5,6,A320,74
EGPF,EGSS,5,15,A320,58
EGSS,EGPF,5,17,A320,53
EGPF,EGGW,5,18,A320,50
EGGW,EGPF,5,20,A320,53
EGPF,EGKK,6,6,A320,65
EGKK,EGPF,6,13,A320,63
EGPF,EGSS,6,15,A320,54
EGSS,EGPF,6,17,A320,57
EGPF,EGGW,6,18,A320,58
EGGW,EGPF,6,20,A320,50
EGPF,EGAA,1,13,A320,26
EGAA,EGPF,1,14,A320,22
EGPF,EGSS,1,15,A320,57
EGSS,EGPF,1,17,A320,57
EGPF,EGSS,1,19,A320,57
EGSS,EGPF,1,20,A320,53
EGPF,EGKK,2,6,A320,81
EGKK,EGPF,2,14,A320,63
EGPF,EGKK,3,6,A320,62
LIPH,LFPO,6,7,A320,80
LSGG,LFPO,6,19,A320,54
EGMC,EGPH,1,12,A319,65
EGPH,EGMC,1,14,A319,57
EGMC,EGPH,2,12,A319,57
EGMC,EGPH,5,13,A319,56
EGPH,EGMC,5,15,A319,64
EGMC,EHAM,6,6,A319,38
EHAM,EGMC,6,8,A319,33
EGMC,EGDG,7,13,A319,51
EGDG,EGMC,7,14,A319,51
EGMC,LIPZ,4,16,A319,92
EGMC,EGPH,6,12,A319,57
EGMC,EGAA,7,6,A319,56
EGAA,EGMC,7,7,A319,58
EGMC,EGPH,1,12,A319,54
EGPH,EGMC,1,14,A319,64
EGMC,EGAA,2,6,A319,61
EDLW,EGGW,2,17,A319,54
EGGW,EGPD,3,18,A319,63
EGPD,EGGW,3,20,A319,56
EGGW,EGPD,4,18,A319,72
EGPD,EGGW,4,20,A319,58
EGGW,EGPH,5,17,A319,60
EGPH,EGGW,5,18,A319,48
EGGW,EGPF,6,6,A319,53
EGPF,LFPG,6,7,A319,83
LFPG,EGPF,6,10,A319,84
EGPF,EGGW,6,12,A319,47
EGGW,LFPG,6,14,A319,62
