Name;Code;Latitude;Longitude;Altitude;Country;City
Negage;"FNNG ";-7.754506000000;15.287728000000;1.251219215000;Angola;Negage
Porto Amboim;"FNPA ";-10.721956000000;13.765528000000;0.004876859303;Angola;Porto Amboim
Saurimo;"FNSA ";-9.689067000000;20.431875000000;1.092416484000;Angola;Saurimo
Soyo;"FNSO ";-6.141086000000;12.371764000000;0.004572055596;Angola;Soyo
Uige;"FNUG ";-7.603067000000;15.027822000000;0.829066081400;Angola;Uige
Xangongo;"FNXA ";-16.755417000000;14.965344000000;1.107961473000;Angola;Xangongo
Wallblake;"TQPF ";18.204834000000;-63.055084000000;0.038710070710;Anguilla;The Valley
Base Marambio;"SAWB ";-64.238335000000;-56.630833000000;0.231650816900;Antarctica;Marambio Base
Mcmurdo Station;"NZWD ";-77.867358000000;167.056572000000;0.020726652040;Antarctica;Weydon
South Pole Station;"NZSP ";-89.999997000000;0.000000000000;2.834674470000;Antarctica;Stephen´s Island
Teniente Rodolfo Marsh Martin;"SCRM ";-62.190833000000;-58.986667000000;0.044806144840;Antarctica;Isla Rey Jorge
V C Bird Intl;"TAPA ";17.136749000000;-61.792667000000;0.018897829800;Antigua and Barbuda;Antigua
Aeroparque Jorge Newbery;"SABE ";-34.559175000000;-58.415606000000;0.005486466715;Argentina;Buenos Aires
Aeropuerto de Rafaela;"     ";-31.282072000000;-61.501594000000;0.030480370640;Argentina;Rafaela
Almirante Zar;"SAVT ";-43.210500000000;-65.270319000000;0.042977322600;Argentina;Trelew
Ambrosio L V Taravella;"SACO ";-31.323619000000;-64.207953000000;0.488905145100;Argentina;Cordoba
Aviador C Campos;"SAZY ";-40.075383000000;-71.137294000000;0.783040721800;Argentina;San Martin Des Andes
Bolivar;"SAZI ";-36.186594000000;-61.076367000000;0.093879541580;Argentina;Bolivar
Catamarca;"SANC ";-28.593214000000;-65.750925000000;0.463911241200;Argentina;Catamarca
Cataratas Del Iguazu;"SARI ";-25.737281000000;-54.473444000000;0.279200195100;Argentina;Iguazu Falls
Chamical;"SACT ";-30.345278000000;-66.293610000000;0.458119970700;Argentina;Gobernador Gordillo
Chilecito;"SANO ";-29.223888000000;-67.438889000000;0.944586686200;Argentina;Chilecito
Chos Malal;"SAHC ";-37.444692000000;-70.222469000000;0.849792733500;Argentina;Chosmadal
Comandante Espora;"SAZB ";-38.724967000000;-62.169317000000;0.074981711780;Argentina;Bahia Blanca
Comodoro P Zanni;"SAZP ";-35.844592000000;-61.857553000000;0.084735430380;Argentina;Pehuajo
Comodoro Pierrestegui;"SAAC ";-31.296944000000;-57.996631000000;0.034138015120;Argentina;Concordia
Comodoro Rivadavia;"SAVC ";-45.785347000000;-67.465508000000;0.057912704220;Argentina;Comodoro Rivadavia
Coronel Suarez;"SAZC ";-37.446111000000;-61.889297000000;0.234089246500;Argentina;Colonel Suarez
Corrientes;"SARC ";-27.445503000000;-58.761864000000;0.061875152400;Argentina;Corrientes
