OriginCode;DestinCode;WeekDay;HourDeparture;ModelAircraft;FlightDuration
EDLW ;EGGW ;4;17;A319;61.2
EDLE ;EGKK ;4;17;A319;286.18333333333334
EHAM ;EGGW ;4;17;A319;248.51666666666668
EGAA ;EGAA ;4;17;A319;129.55
EGKK ;EGKK ;4;17;A320;161.78333333333333
EGCC ;LSGG ;4;17;A319;88.03333333333333
LFPG ;EGGP ;4;17;A319;216.1
EGGW ;EGGW ;4;17;A319;140.2
LIMC ;LFPG ;4;17;A319;65.3
EGSS ;EHAM ;4;18;A320;33.78333333333333
EGGW ;EGGW ;4;18;A319;133.1
EGCC ;EGCC ;4;18;A319;123.7
EGGW ;EGGW ;4;18;A319;162.45
EGPH ;EGPH ;4;18;A319;160.93333333333334
EKCH ;EGKK ;4;18;A319;94.98333333333333
EGGD ;EGGD ;4;19;A319;146.11666666666667
EGNT ;EGNT ;4;19;A320;133.3
LIPZ ;LFPG ;4;19;A319;97.6
EGKK ;EGKK ;4;19;A320;184.71666666666667
EGKK ;EGAA ;4;19;A319;62.85
LIRP ;EGGW ;4;19;A320;116.95
EDDH ;EGKK ;4;19;A319;79.08333333333333
LSGG ;EGGW ;4;19;A319;84.75
LIMC ;LFPG ;4;19;A319;73.86666666666666
EGPD ;EGKK ;4;19;A319;72.83333333333333
LSGG ;EGCC ;4;19;A319;101.63333333333334
EGPE ;EGGD ;4;19;A319;57.416666666666664
LIMC ;EGKK ;4;19;A319;92.35
EHAM ;EGPH ;4;20;A320;79.15
LSZH ;EGKK ;4;20;A319;80.18333333333334
LIMC ;EGGW ;4;20;A319;93.61666666666666
LFPG ;EGGW ;4;20;A319;48.03333333333333
EGKK ;EGAA ;4;20;A319;66.85
EDDK ;EGKK ;4;20;A319;55.06666666666667
EGGD ;EGPH ;4;20;A319;52.983333333333334
EHAM ;EGKK ;4;20;A320;59.21666666666667
LIMC ;LFPG ;5;4;A320;68.4
EKCH ;EGKK ;5;4;A319;94.75
LIMC ;EBBR ;5;4;A319;70.3
EGGW ;EGGW ;5;5;A319;347.1
EGGW ;LFPG ;5;5;A319;58.71666666666667
EGAA ;EGKK ;5;5;A319;265.51666666666665
EGPH ;EGKK ;5;5;A320;58.666666666666664
EGKK ;EGKK ;5;5;A319;177.15
LIMC ;EHAM ;5;5;A319;89.31666666666666
EGGP ;EGGP ;5;5;A319;326.0
EGAA ;EGKK ;5;5;A319;58.766666666666666
EGKK ;EHAM ;5;5;A320;46.1
EGPF ;EGPF ;5;5;A319;403.68333333333334
EGPH ;EGPH ;5;5;A319;357.81666666666666
EGGD ;EGNT ;5;5;A320;42.11666666666667
EGGD ;EGGD ;5;5;A319;155.28333333333333
EGKK ;EGPH ;5;5;A319;57.916666666666664
EGPH ;EGPH ;5;5;A319;104.96666666666667
EGAA ;EGCC ;5;6;A319;37.36666666666667
EGAA ;EGGW ;5;6;A319;51.93333333333333
EGAA ;EGAA ;5;6;A319;124.05
EGPF ;EGGW ;5;6;A319;56.15
EGKK ;EGPF ;5;6;A319;73.96666666666667
EGPF ;EGPF ;5;6;A319;87.83333333333333
EGNT ;EGNT ;5;6;A319;112.1
EGPF ;EGKK ;5;6;A320;83.78333333333333
EGKK ;EGKK ;5;6;A320;253.11666666666667
EGGW ;EGGW ;5;6;A319;160.51666666666668
EGNT ;EGGD ;5;6;A319;45.1
EGSS ;EGSS ;5;6;A320;137.38333333333333
EGKK ;EGKK ;5;6;A319;219.71666666666667
EGKK ;LSZH ;5;6;A319;71.88333333333334
EGCC ;EGCC ;5;6;A319;440.76666666666665
EGPH ;EGPH ;5;6;A319;159.71666666666667
EGKK ;EGKK ;5;6;A319;180.76666666666668
EGGD ;EGGD ;5;6;A319;151.43333333333334
EGKK ;EGKK ;5;6;A319;226.16666666666666
EGGW ;LSGG ;5;6;A319;79.18333333333334
EGMC ;EGMC ;5;6;A319;131.25
EGGP ;EGGP ;5;6;A319;88.96666666666667
LIMC ;LFPG ;5;6;A319;69.76666666666667
LFBZ ;LFPG ;5;6;A319;67.51666666666667
EGGW ;EGAA ;5;7;A319;52.416666666666664
EGAA ;EGGP ;5;7;A319;29.166666666666668
EGGW ;LFPG ;5;7;A319;176.86666666666667
EHAM ;EGKK ;5;7;A320;54.06666666666667
EGKK ;EGKK ;5;7;A319;183.93333333333334
EGKK ;EGAA ;5;7;A319;209.33333333333334
LIPH ;LFPO ;5;7;A320;80.73333333333333
EGPH ;EGKK ;5;7;A319;294.71666666666664
EGKK ;EHAM ;5;7;A320;167.01666666666668
LSZH ;EGKK ;5;8;A319;92.08333333333333
EKCH ;EGSS ;5;8;A319;87.15
LFPO ;LIML ;5;8;A320;56.68333333333333
LIRP ;EGGD ;5;9;A319;332.7
EGAA ;EGAA ;5;9;A319;188.96666666666667
LIMC ;EGPH ;5;9;A319;128.88333333333333
LIPZ ;EGKK ;5;10;A319;108.5
EGKK ;EGKK ;5;10;A319;459.06666666666666
EGKK ;EGKK ;5;10;A319;183.6
LIMC ;EGKK ;5;10;A319;93.85
EGGW ;EGGW ;5;11;A319;145.81666666666666
EGGD ;EGGD ;5;11;A319;348.73333333333335
LFPG ;EGPF ;5;11;A319;84.1
LIMC ;LFPG ;5;11;A319;75.41666666666667
LSGG ;EGPH ;5;11;A319;199.05
EGKK ;LIRP ;5;11;A319;98.21666666666667
LSGG ;EGPH ;5;11;A319;113.88333333333334
LIPZ ;LFPG ;5;11;A319;86.86666666666666
EGSS ;EGSS ;5;11;A319;168.11666666666667
EGMC ;EGJJ ;5;11;A319;39.35
EGKK ;EKCH ;5;12;A319;91.05
EGGW ;LSZH ;5;12;A319;68.53333333333333
LIMC ;EGKK ;5;12;A319;90.6
EGGW ;EGGW ;5;12;A319;204.78333333333333
LFPG ;LFPG ;5;12;A319;235.2
EGSS ;EGSS ;5;12;A319;148.61666666666667
EGPH ;LSGG ;5;12;A319;404.98333333333335
EGPH ;LFPG ;5;12;A319;76.9
EGKK ;LIMB ;5;12;A319;75.38333333333334
EGAA ;EGKK ;5;12;A319;61.9
EGPH ;EGGW ;5;12;A319;49.88333333333333
EGGD ;EGGD ;5;13;A319;243.58333333333334
EGKK ;LSGG ;5;13;A320;68.03333333333333
EGGP ;EGGP ;5;13;A319;171.48333333333332
EGGW ;EGPF ;5;13;A319;49.733333333333334
EGGW ;EGGW ;5;13;A319;190.48333333333332
EGAA ;EGGP ;5;13;A319;29.2
EGKK ;EGKK ;5;13;A319;158.6
EGPF ;EGKK ;5;13;A319;71.85
EGMC ;EGMC ;5;13;A319;168.13333333333333
EGPF ;EGGW ;5;13;A319;46.55
EGAA ;EGPH ;5;13;A319;152.81666666666666
EGKK ;EGPF ;5;14;A320;452.9
EGKK ;EGKK ;5;14;A320;188.66666666666666
EGPF ;EGPF ;5;14;A319;371.68333333333334
EGSS ;EGSS ;5;14;A320;416.93333333333334
EGGD ;EGGD ;5;14;A320;167.33333333333334
LSZH ;EGGW ;5;14;A319;84.01666666666667
EGAA ;EGAA ;5;14;A319;296.8
LIMC ;EGKK ;5;14;A319;91.88333333333334
LIMC ;EHAM ;5;14;A319;88.4
EGGW ;EGPH ;5;14;A319;45.06666666666667
EGGW ;EGGW ;5;14;A319;140.65
EKCH ;EGKK ;5;14;A319;99.85
EGNT ;EGNT ;5;14;A319;346.9
LFPG ;EGPH ;5;15;A319;79.75
EGPH ;EGPH ;5;15;A319;303.1333333333333
LIMC ;EBBR ;5;15;A319;69.98333333333333
LIMB ;LSZH ;5;15;A319;245.06666666666666
EGMC ;EGMC ;5;15;A319;331.0
EGGD ;EGGD ;5;15;A319;165.98333333333332
EGAA ;EGAA ;5;15;A319;345.35
EGGW ;EHAM ;5;15;A319;43.06666666666667
EGCC ;EGCC ;5;15;A319;360.8
EGGP ;LFPG ;5;15;A319;65.58333333333333
EGSS ;EGSS ;5;15;A319;134.31666666666666
LIMC ;LFPG ;5;15;A319;62.71666666666667
EGGP ;EGGP ;5;15;A319;111.06666666666666
EGNS ;EGKK ;5;15;A319;55.88333333333333
EGPF ;EGGW ;5;15;A319;51.55
EGNT ;EGNT ;5;15;A319;318.76666666666665
EGAA ;EGAA ;5;16;A319;108.9
LIPZ ;EKCH ;5;16;A319;255.86666666666667
EGNS ;EGGP ;5;16;A319;19.116666666666667
LFPG ;EGGW ;5;16;A319;255.01666666666668
LIMC ;LIMN ;5;16;A319;177.53333333333333
EGPH ;EGPH ;5;16;A319;265.75
EKCH ;EGPH ;5;16;A319;285.1666666666667
EGPH ;EGSS ;5;16;A319;166.36666666666667
EGKK ;EGKK ;5;16;A319;163.61666666666667
EGKK ;EGKK ;5;17;A319;230.91666666666666
EGPF ;EGGD ;5;17;A319;51.65
EGCC ;EGCC ;5;17;A319;223.9
LIMC ;LIMN ;5;17;A319;195.83333333333334
EGPH ;EGGD ;5;17;A319;227.45
EHAM ;EGKK ;5;17;A319;52.733333333333334
LIMC ;LIMN ;5;17;A319;165.0
EGGW ;EGPF ;5;17;A319;245.38333333333333
EGGW ;EGGW ;5;17;A319;137.86666666666667
LFPG ;EGGP ;5;17;A319;214.15
EGKK ;EGKK ;5;17;A319;163.0
EGKK ;EGKK ;5;17;A320;173.85
EGCC ;EGCC ;5;17;A320;178.51666666666668
EGKK ;LSGG ;5;17;A320;67.93333333333334
EGGP ;EGGP ;5;17;A320;182.2
EGKK ;EDDH ;5;18;A319;76.78333333333333
EDLA ;EGGW ;5;18;A319;64.23333333333333
EGKK ;EGKK ;5;18;A319;186.01666666666668
EGGW ;EGGW ;5;18;A320;134.85
EGGW ;EGGW ;5;18;A319;169.51666666666668
EGPH ;EGPH ;5;18;A320;151.95
EGKK ;EHAM ;5;18;A320;46.56666666666667
EGKK ;EGKK ;5;18;A319;173.86666666666667
LIPZ ;LFPO ;5;18;A320;87.31666666666666
EGGW ;EGGW ;5;18;A319;141.1
EGKK ;     ;5;18;A320;43.3
EGNT ;EGAA ;5;19;A320;33.18333333333333
LSGG ;LFPO ;5;19;A320;54.68333333333333
EGKK ;EGAA ;5;19;A319;58.88333333333333
LIPH ;LFPG ;5;19;A319;84.83333333333333
EGAA ;EGAA ;5;19;A319;111.91666666666667
LIMC ;LFPG ;5;19;A319;70.58333333333333
LIRP ;EGKK ;5;19;A319;104.01666666666667
LIPZ ;EGKK ;5;19;A319;111.55
LSGG ;EGCC ;5;20;A319;86.9
LIMC ;EGKK ;5;20;A319;88.88333333333334
EHAM ;EGKK ;5;20;A320;46.63333333333333
LIMC ;EGGW ;5;20;A319;91.78333333333333
LSZH ;EGKK ;5;20;A319;76.25
EDDH ;EGKK ;5;20;A319;81.96666666666667
EGPH ;EGKK ;5;20;A320;70.61666666666666
EGAA ;EGNT ;5;20;A320;38.43333333333333
EGKK ;EGAA ;5;21;A319;57.28333333333333
LIMC ;LFPG ;6;4;A319;75.2
EGGW ;LFPG ;6;5;A319;50.233333333333334
EGAA ;EGAA ;6;5;A319;416.8833333333333
EGGW ;EGGW ;6;5;A319;322.03333333333336
EGPH ;EGKK ;6;5;A320;62.96666666666667
EGGP ;EGGP ;6;5;A319;162.76666666666668
LIMC ;EHAM ;6;5;A320;80.66666666666667
EGGW ;EGGW ;6;5;A319;285.76666666666665
EGGD ;EHAM ;6;5;A319;52.166666666666664
EGKK ;LIRP ;6;5;A319;107.15
EGPH ;EGPH ;6;5;A319;111.88333333333334
EGGP ;EGGP ;6;6;A320;113.98333333333333
EGPF ;EGSS ;6;6;A319;722.4833333333333
EGSS ;EGSS ;6;6;A319;141.98333333333332
EGNT ;EGAA ;6;6;A320;34.53333333333333
EGPF ;EGPF ;6;6;A319;316.96666666666664
EGGP ;EGGP ;6;6;A320;181.91666666666666
EGPH ;EHAM ;6;6;A319;74.38333333333334
EGGW ;EGGW ;6;6;A319;174.95
EGAA ;EGKK ;6;6;A319;237.63333333333333
EGGD ;EGGD ;6;6;A319;138.18333333333334
EGGP ;EGGP ;6;6;A319;98.11666666666666
EGAA ;EGNT ;6;6;A319;36.2
EGCC ;EGCC ;6;6;A319;115.43333333333334
EGNT ;EGNT ;6;6;A319;139.13333333333333
EGKK ;EGKK ;6;6;A319;225.86666666666667
EGAA ;EGAA ;6;6;A319;116.11666666666666
LIMC ;EGKK ;6;6;A319;84.98333333333333
EGKK ;EGKK ;6;6;A319;153.01666666666668
EGMC ;EGMC ;6;6;A319;132.56666666666666
EGKK ;LSZH ;6;6;A319;72.03333333333333
EGGW ;LSGG ;6;6;A319;83.98333333333333
LFPO ;LFPO ;6;6;A320;147.95
EGCC ;EGCC ;6;7;A319;168.16666666666666
LFPG ;EGGW ;6;7;A319;52.43333333333333
LIPZ ;LFPG ;6;7;A319;81.81666666666666
LIRP ;LIMB ;6;7;A320;185.63333333333333
EGKK ;LIPZ ;6;7;A319;98.76666666666667
EDLW ;EGGW ;6;8;A319;63.95
EGAA ;EGMC ;6;8;A319;55.78333333333333
EGAA ;EGGD ;6;8;A319;48.0
LIMC ;LIEE ;6;8;A319;63.916666666666664
LSZH ;EGKK ;6;8;A319;317.4166666666667
LIRP ;EGKK ;6;8;A319;100.25
EGGD ;LFPG ;6;9;A319;54.61666666666667
LSGG ;EGPH ;6;9;A319;587.0833333333334
EGPH ;EGPH ;6;9;A320;165.05
EGSS ;EGSS ;6;9;A319;213.01666666666668
EGKK ;EKCH ;6;9;A319;90.78333333333333
LFPG ;EKCH ;6;9;A319;85.35
EGGD ;LIRP ;6;9;A319;112.33333333333333
LIMC ;EGKK ;6;9;A320;89.91666666666667
LIPZ ;EGKK ;6;10;A319;103.43333333333334
EGJJ ;EGGP ;6;10;A319;45.06666666666667
LIMC ;LFPG ;6;10;A319;62.233333333333334
EGGW ;EGGW ;6;10;A319;153.9
EGPF ;EGPF ;6;10;A319;221.86666666666667
LIMC ;EBBR ;6;10;A319;62.15
EGKK ;EGKK ;6;10;A319;216.95
LFPG ;EGGD ;6;11;A319;49.266666666666666
EGKK ;EGAA ;6;11;A319;69.88333333333334
EGGW ;EGGW ;6;11;A319;131.93333333333334
EGKK ;EGKK ;6;11;A319;365.31666666666666
EKCH ;EGCC ;6;11;A319;107.45
EGKK ;EGKK ;6;11;A319;198.6
LIMC ;EGPH ;6;11;A319;118.73333333333333
EGGW ;LFBD ;6;11;A319;80.2
EGGD ;EGGD ;6;12;A319;146.36666666666667
EGMC ;EGJJ ;6;12;A319;45.56666666666667
LIMC ;EHAM ;6;12;A319;79.56666666666666
EGGW ;LSGG ;6;12;A319;82.18333333333334
EGGP ;EGGP ;6;12;A319;242.08333333333334
EGGW ;EGGW ;6;12;A319;208.96666666666667
EGKK ;EGKK ;6;12;A319;145.08333333333334
EGPF ;EGPF ;6;12;A319;99.65
EKCH ;EGKK ;6;12;A319;94.3
LFPO ;LIRP ;6;12;A320;78.55
LIRP ;EGGD ;6;12;A319;113.93333333333334
EGKK ;     ;6;12;A319;47.6
LIMC ;LFPG ;6;12;A320;67.26666666666667
LSGG ;EGCC ;6;13;A319;93.1
LFMN ;LEBL ;6;13;A320;54.28333333333333
EGAA ;EGAA ;6;13;A319;162.36666666666667
EGKK ;EGKK ;6;13;A319;175.1
EGSS ;EGSS ;6;13;A319;135.86666666666667
EGGW ;EGGW ;6;13;A319;142.98333333333332
EGJJ ;EGMC ;6;13;A319;37.0
LFBD ;EGGW ;6;14;A319;69.73333333333333
LFBD ;EGGD ;6;14;A320;61.7
EDDK ;EGKK ;6;14;A319;57.233333333333334
EGJJ ;EGNT ;6;14;A319;64.25
EGGP ;EGGP ;6;15;A319;102.2
EHAM ;EGGW ;6;16;A319;200.73333333333332
EGKK ;LIPZ ;6;16;A319;102.55
LIMC ;EHAM ;6;16;A319;76.93333333333334
LIMC ;LFPG ;6;16;A319;69.6
EGKK ;EGKK ;6;17;A319;172.03333333333333
EGKK ;LSGG ;6;17;A320;76.0
EGKK ;EGKK ;6;17;A319;160.93333333333334
EGGW ;LFPG ;6;18;A319;46.516666666666666
EGKK ;EKCH ;6;18;A319;93.31666666666666
EGPH ;EGPH ;6;19;A319;99.76666666666667
LFPG ;EGGW ;6;20;A319;43.65
EGKK ;EGAA ;6;20;A319;63.55
EGCC ;EGAA ;6;22;A319;40.583333333333336
LIMC ;LIMN ;7;4;A319;178.2
LIMC ;LFPG ;7;4;A320;66.98333333333333
LIMC ;EHAM ;7;5;A320;79.66666666666667
EGKK ;LIRP ;7;5;A319;103.15
EGPF ;EGPF ;7;5;A319;155.61666666666667
EGAA ;EGKK ;7;6;A319;56.15
EGPH ;EGPH ;7;6;A319;332.98333333333335
EGGP ;EGGP ;7;6;A319;110.81666666666666
EGKK ;EGKK ;7;6;A319;191.56666666666666
EGSS ;EHAM ;7;6;A319;42.88333333333333
EGGW ;EHAM ;7;6;A319;49.166666666666664
LFPG ;LIMN ;7;7;A320;53.28333333333333
EGKK ;EGKK ;7;7;A319;162.93333333333334
EGKK ;LSZH ;7;7;A319;347.1166666666667
EGPF ;EGKK ;7;8;A319;202.76666666666668
EHAM ;EGSS ;7;8;A319;45.11666666666667
EGSS ;EGGW ;7;8;A319;146.01666666666668
EKCH ;EGSS ;7;8;A319;84.51666666666667
EHAM ;EGGW ;7;8;A319;46.0
LSGG ;EGGW ;7;8;A319;288.6666666666667
LSGG ;EGKK ;7;9;A319;305.35
LFPO ;LIML ;7;9;A320;57.96666666666667
LIMC ;LSGG ;7;9;A319;570.7833333333333
LIPZ ;EGKK ;7;9;A319;96.96666666666667
LIMC ;LFPG ;7;9;A320;63.1
LIMC ;EHAM ;7;10;A319;80.55
EGGW ;EGGW ;7;11;A319;169.21666666666667
EGKK ;EGKK ;7;11;A319;147.88333333333333
EGSS ;EGPF ;7;11;A319;52.55
EGGD ;EGGD ;7;11;A319;140.03333333333333
EGCC ;EGCC ;7;11;A319;122.65
EGMC ;EGMC ;7;12;A319;512.9833333333333
LIMC ;EGKK ;7;12;A320;82.91666666666667
EGMC ;EGMC ;7;12;A319;176.08333333333334
EGGD ;EGPH ;7;12;A319;251.3
EGCC ;EGCC ;7;12;A320;236.66666666666666
EGSS ;EGSS ;7;12;A319;155.8
EGAA ;EGAA ;7;12;A319;128.85
EGPH ;EGPH ;7;12;A319;231.08333333333334
EGGD ;LFPG ;7;12;A319;264.51666666666665
EGKK ;EGPF ;7;12;A319;58.28333333333333
EGGP ;EGGP ;7;12;A319;82.81666666666666
EGGD ;EGGD ;7;12;A319;158.45
LSGG ;EGGD ;7;12;A319;88.71666666666667
EGNT ;EGNT ;7;12;A319;167.46666666666667
EGNT ;EGNT ;7;12;A319;105.85
EGAA ;EGAA ;7;13;A319;106.55
EGAA ;EGNT ;7;13;A319;36.083333333333336
EGGP ;EHAM ;7;13;A319;62.6
EDDK ;EGKK ;7;13;A319;56.15
EGPH ;EGPH ;7;13;A320;104.18333333333334
EGPF ;EGPF ;7;13;A319;458.05
EGPF ;EGPF ;7;13;A320;512.7
EGCC ;EGCC ;7;13;A319;167.46666666666667
EGKK ;EGGP ;7;13;A319;158.25
EGGW ;EGGW ;7;13;A320;151.73333333333332
EGKK ;EGAA ;7;13;A319;455.05
EGKK ;EGKK ;7;13;A319;163.0
EGKK ;EKCH ;7;13;A319;392.6
EGGW ;EGGW ;7;13;A319;218.96666666666667
LFBZ ;LFPG ;7;13;A319;67.06666666666666
EGPF ;EGAA ;7;14;A319;388.65
LSZH ;EGKK ;7;14;A319;71.26666666666667
EGPH ;EGPH ;7;14;A319;188.06666666666666
EGGW ;LFPG ;7;14;A319;49.916666666666664
EKCH ;LFPG ;7;14;A319;104.86666666666666
LIMC ;LFPG ;7;14;A320;65.71666666666667
EGGW ;EDDH ;7;14;A320;66.25
EKCH ;EGKK ;7;14;A319;92.05
LIMC ;EHAM ;7;14;A319;81.4
EGGW ;EGGW ;7;14;A319;369.1666666666667
LIMC ;EGKK ;7;14;A319;85.63333333333334
EGGW ;EGGW ;7;14;A319;155.56666666666666
EGPF ;LFPG ;7;15;A319;83.68333333333334
EGKK ;EGKK ;7;15;A319;412.76666666666665
EGCC ;EDDH ;7;15;A319;69.35
EGGD ;EGGD ;7;15;A319;415.85
ELLX ;EGKK ;7;15;A319;52.583333333333336
LIMC ;EBBR ;7;15;A319;61.983333333333334
EKCH ;EGGD ;7;15;A320;100.86666666666666
EHAM ;EGKK ;7;15;A319;49.916666666666664
EGGW ;EGPH ;7;15;A319;56.03333333333333
EGGP ;EGGP ;7;15;A319;78.81666666666666
EGGW ;EGGW ;7;15;A319;133.41666666666666
EGKK ;EGKK ;7;15;A320;147.95
EGKK ;EGKK ;7;15;A319;164.65
EGGW ;EGAA ;7;15;A319;326.76666666666665
EGSS ;EGSS ;7;15;A319;125.78333333333333
EGNT ;EGSS ;7;15;A319;146.73333333333332
EGGP ;EGGP ;7;15;A319;112.95
EGGP ;LFPG ;7;15;A319;93.85
LSGG ;EGKK ;7;15;A320;75.61666666666666
EGAA ;EGKK ;7;15;A319;62.083333333333336
ELLX ;LIMN ;7;15;A319;41.93333333333333
EGNT ;EGGD ;7;16;A319;48.56666666666667
EGGD ;EGGD ;7;16;A319;154.7
EGGP ;EGGP ;7;16;A320;104.93333333333334
EKCH ;EGSS ;7;16;A319;297.3833333333333
LFPG ;EGGW ;7;16;A319;54.11666666666667
EDDH ;EGGW ;7;16;A320;76.08333333333333
LFPG ;LIMN ;7;16;A320;59.18333333333333
EGKK ;EGKK ;7;17;A319;170.26666666666668
EGKK ;LIRP ;7;17;A319;102.28333333333333
EDDH ;EGCC ;7;17;A319;250.38333333333333
LIMC ;EHAM ;7;17;A320;79.51666666666667
LFPG ;EGPF ;7;17;A319;231.81666666666666
EGKK ;EGKK ;7;17;A319;181.15
EGPH ;EGGD ;7;17;A319;251.61666666666667
EGSS ;EGSS ;7;17;A319;128.55
LFPO ;LIRP ;7;17;A320;73.9
EGKK ;EGAA ;7;17;A319;205.96666666666667
EGSS ;EGPH ;7;17;A320;193.03333333333333
EGGP ;EGGP ;7;18;A319;171.0
EGCC ;EHAM ;7;18;A319;50.833333333333336
EGKK ;EGKK ;7;18;A319;195.06666666666666
EGGW ;EGGW ;7;18;A319;143.26666666666668
LFPG ;EGGD ;7;18;A319;47.233333333333334
EGKK ;EGKK ;7;18;A319;179.71666666666667
LFBZ ;LFPG ;7;18;A319;64.81666666666666
EGKK ;EGKK ;7;18;A320;162.9
EGKK ;EGKK ;7;18;A319;167.98333333333332
EGPF ;EGPF ;7;18;A319;162.8
EGGW ;EGGW ;7;18;A319;156.11666666666667
EGGW ;EGGW ;7;18;A319;176.31666666666666
EGGW ;EGGW ;7;18;A319;148.26666666666668
EGKK ;EGKK ;7;19;A319;186.0
EGNT ;EGNT ;7;19;A319;135.96666666666667
EKCH ;EGKK ;7;19;A319;94.88333333333334
EGNT ;EGNT ;7;19;A320;119.15
EGGP ;EGGP ;7;19;A319;117.88333333333334
LSGG ;EGGW ;7;19;A319;78.4
LSGG ;EGCC ;7;19;A319;88.26666666666667
EGPD ;EGKK ;7;19;A319;79.25
LIMC ;EGKK ;7;20;A319;81.78333333333333
EHAM ;EGCC ;7;20;A319;55.25
LSGG ;EGPH ;7;20;A319;107.98333333333333
LIPZ ;LFPO ;7;20;A320;74.85
LIPZ ;EGKK ;7;20;A319;93.3
LFPG ;LIMN ;7;20;A319;54.81666666666667
EGAA ;EGAA ;7;20;A319;129.18333333333334
EKCH ;EGPH ;7;20;A319;90.18333333333334
ETSE ;EGKK ;7;20;A319;89.08333333333333
EGSS ;EGPH ;7;20;A319;47.916666666666664
LSZH ;EGKK ;7;20;A319;74.23333333333333
LIMC ;EGGW ;7;20;A319;83.91666666666667
LIMC ;LIMN ;1;4;A320;171.88333333333333
EKCH ;EGKK ;1;4;A319;94.26666666666667
LIMC ;EBBR ;1;4;A319;68.1
EGGW ;LFPG ;1;5;A319;52.88333333333333
EGAA ;EGAA ;1;5;A319;164.06666666666666
EGKK ;EDLN ;1;5;A319;60.333333333333336
EGAA ;EGKK ;1;5;A319;58.9
EGPH ;EGKK ;1;5;A320;74.13333333333334
EGGW ;EGGW ;1;5;A319;335.85
EGGD ;EGNT ;1;5;A319;46.15
LIMC ;EHAM ;1;5;A319;85.7
EGGD ;EGGD ;1;5;A320;156.83333333333334
EGPF ;EGAA ;1;5;A319;221.63333333333333
EGPH ;EGPH ;1;5;A319;154.9
EGKK ;EHAM ;1;5;A320;295.6333333333333
LIMC ;EGKK ;1;5;A319;87.81666666666666
EGKK ;EGKK ;1;5;A320;156.53333333333333
EGGP ;EGGP ;1;5;A319;312.9
EGGP ;EGGP ;1;5;A319;108.88333333333334
EGPF ;EGPF ;1;5;A319;432.6333333333333
EGPF ;EGGW ;1;5;A319;53.31666666666667
EGPH ;EGPH ;1;5;A319;108.95
EGKK ;EGPF ;1;5;A319;62.31666666666667
EGPH ;EGPH ;1;6;A319;160.98333333333332
EGAA ;EGGW ;1;6;A319;55.233333333333334
EGGD ;EGGD ;1;6;A320;370.43333333333334
EGAA ;EGAA ;1;6;A319;128.68333333333334
EGGW ;EGAA ;1;6;A319;53.083333333333336
EGGW ;LFPG ;1;6;A319;192.7
EGAA ;EGAA ;1;6;A319;392.96666666666664
EGNT ;EGNT ;1;6;A319;110.66666666666667
EGPF ;EGKK ;1;6;A320;86.83333333333333
EGMC ;EGMC ;1;6;A319;170.83333333333334
EGCC ;EGCC ;1;6;A320;170.11666666666667
EGGD ;EGGD ;1;6;A319;158.9
EGSS ;EGSS ;1;6;A320;132.56666666666666
EGKK ;EDDH ;1;6;A319;68.61666666666666
EGNT ;EGGD ;1;6;A319;45.666666666666664
LIMC ;LFPG ;1;6;A319;66.16666666666667
LFPG ;EGGW ;1;6;A319;50.13333333333333
EGKK ;EGKK ;1;7;A319;191.85
EGKK ;EHAM ;1;7;A319;62.81666666666667
EGAA ;EGGD ;1;7;A319;47.85
EGKK ;EHAM ;1;7;A320;178.38333333333333
EGGP ;EGGP ;1;7;A319;85.95
EGKK ;EGAA ;1;7;A319;194.0
EDLA ;EGGW ;1;8;A319;58.666666666666664
EKCH ;EGSS ;1;8;A319;85.86666666666666
EDDK ;EGKK ;1;8;A319;56.25
LSGG ;EGGW ;1;8;A319;83.31666666666666
EDDH ;EGKK ;1;8;A319;72.76666666666667
EHAM ;EGMC ;1;8;A319;44.65
EKCH ;EGCC ;1;9;A319;101.71666666666667
LIMC ;EGPH ;1;9;A319;119.78333333333333
EHAM ;EGKK ;1;9;A319;48.68333333333333
EGPH ;EGSS ;1;9;A319;61.25
LIMC ;LFPG ;1;10;A319;69.88333333333334
LFPG ;EGGW ;1;10;A319;186.33333333333334
EGKK ;EGAA ;1;10;A319;570.9
EHAM ;EGKK ;1;11;A320;51.85
EGGP ;EGGP ;1;12;A319;105.45
EGPH ;EDDH ;1;12;A319;89.23333333333333
EGMC ;EGPH ;1;12;A319;58.983333333333334
EGPH ;LFPG ;1;12;A319;93.21666666666667
EGSS ;EGSS ;1;12;A319;461.6166666666667
EGPH ;EHAM ;1;12;A319;352.1333333333333
LFBD ;EGKK ;1;12;A319;73.0
EGAA ;EGKK ;1;13;A319;64.73333333333333
EGGP ;EGGP ;1;13;A319;162.75
EGGW ;EGPF ;1;13;A319;51.65
EGPF ;EGKK ;1;13;A319;69.6
EGKK ;EGKK ;1;13;A320;155.25
EGCC ;EDDH ;1;13;A319;71.76666666666667
EGKK ;EGPF ;1;13;A320;60.7
EKCH ;EGCC ;1;13;A319;97.63333333333334
EGKK ;EGKK ;1;13;A319;151.1
EGKK ;EGKK ;1;14;A320;191.05
EGAA ;EGSS ;1;14;A319;55.28333333333333
EKCH ;LFPG ;1;14;A319;92.11666666666666
EGGW ;EGGW ;1;14;A319;375.1333333333333
EGGD ;EGGD ;1;14;A319;164.15
EGAA ;EGAA ;1;14;A319;287.0
EGGP ;EGGP ;1;14;A319;90.56666666666666
